Record_ID,Date,Buyer_ID,Country,Industry,Avg_Order_Tons,Revenue_Size_USD,Team_Size,Certification,Good_Payment_History,Prompt_Response,Hiring_Growth,Funding_Event,Engagement_Spike,SalesNav_ProfileVisits,DecisionMaker_Change,Intent_Score,Preferred_Channel,Response_Probability,Tariff_News,StockMarket_Shock,War_Event,Natural_Calamity,Currency_Fluctuation
2872,2024-02-15,BUY_79198,UAE,textiles,4815.0,176779753,6965,,0,0.62,1,0,1,4830,1,0.97,email,0.51,1,0,1,0,-0.58
2873,2022-12-21,BUY_23623,Japan,auto parts,,82774998,6152,,1,0.47,1,Unknown,1,8461,0,0.53,whatsapp,0.51,1,0,0,0,-0.31
2874,2023-05-02,BUY_94577,Japan,electronics,321.0,90735975,3017,ISO9001,1,0.25,1,Unknown,1,8481,1,0.85,call,0.51,0,0,1,0,-0.12
2875,2022-01-16,BUY_35154,UAE,solar,4454.0,142061413,6848,UL,0,0.74,1,1,1,8865,0,0.62,linkedin,0.34,1,0,1,1,0.9
2876,2023-05-16,BUY_46707,Netherlands,solar,,198683418,3049,IEC,1,0.76,0,0,0,17748,1,0.39,call,0.18,0,0,0,1,0.5
2877,2021-03-31,BUY_61419,Germany,solar,7557.0,105973995,3085,,1,0.55,1,1,1,10795,1,0.87,whatsapp,0.51,0,0,0,1,-0.61
2878,2022-08-01,BUY_37162,Italy,machinery,,19335028,1415,,1,0.39,1,1,0,11780,1,0.35,,0.51,1,1,1,1,0.87
2879,2024-07-04,BUY_39702,Germany,solar,,183232981,1708,,1,0.24,0,Unknown,1,17855,0,0.06,,0.51,0,0,1,0,-0.96
2880,2023-11-22,BUY_44197,Netherlands,medical devices,4263.0,64905832,1942,ISO9001,0,0.41,1,0,1,16110,0,0.17,linkedin,0.51,0,0,0,1,-0.7
2881,2025-01-25,BUY_84889,Japan,machinery,,141366453,6656,ISO9001,0,0.39,1,0,1,16977,0,0.52,,0.01,0,0,1,0,-0.14
2882,2024-08-21,BUY_36792,Canada,it software,7942.0,163960712,1131,ISO27001,1,0.73,1,0,1,1569,1,0.15,linkedin,0.51,0,1,0,0,0.72
2883,2024-09-11,BUY_29791,Netherlands,solar,355.0,43442569,4294,TUV,0,0.75,1,Unknown,1,14806,0,0.43,call,0.51,1,0,1,1,0.43
2884,2024-11-03,BUY_93379,UK,machinery,6601.0,76731493,4733,,1,0.04,0,0,1,12644,1,0.58,call,0.94,0,0,0,0,-0.3
2885,2024-10-05,BUY_39071,Singapore,solar,,136629765,1287,,1,0.33,1,Unknown,1,17559,0,0.89,whatsapp,0.37,1,1,1,1,0.39
2886,2023-10-19,BUY_12131,France,auto parts,,137356880,5998,,1,0.0,0,Unknown,0,17169,1,0.82,whatsapp,0.14,0,0,0,0,0.46
2887,2023-07-12,BUY_55980,Netherlands,chemicals,4281.0,124922656,4220,ISO14001,0,0.36,1,1,0,8859,1,0.04,linkedin,0.08,1,0,0,1,0.66
2888,2024-06-20,BUY_25007,Australia,pharmaceuticals,675.0,67781830,3337,,0,0.07,1,0,1,121,1,0.93,linkedin,0.89,1,1,1,1,0.13
2889,2021-09-07,,Canada,auto parts,3673.0,175524195,6529,ISO9001,0,0.41,0,0,1,16755,1,0.26,email,0.51,1,1,0,1,-0.48
2890,2021-07-20,BUY_51856,Germany,pharmaceuticals,7277.0,113847540,1965,WHO-GMP,1,0.64,1,0,0,5109,0,0.43,whatsapp,0.51,0,0,0,0,0.04
2891,2021-05-02,BUY_67833,Germany,medical devices,346.0,88921277,980,,1,0.89,0,1,0,1874,1,0.09,linkedin,0.51,0,0,0,1,0.31
2892,2021-02-12,BUY_24616,Australia,textiles,4984.0,30356598,2584,,0,0.65,0,Unknown,1,19106,0,0.09,call,0.51,1,1,1,1,-0.54
2893,2021-07-30,BUY_51413,Australia,solar,,138923514,6882,IEC,0,0.84,0,Unknown,0,8373,1,0.27,,0.51,0,0,1,1,-0.98
2894,2022-04-21,BUY_52657,Netherlands,solar,,110762440,1619,,1,0.59,0,0,0,14032,0,0.52,email,0.21,1,1,1,1,-0.71
2895,2021-06-10,BUY_35408,UK,pharmaceuticals,6666.0,52374798,5071,FDA,1,0.88,0,1,0,19420,0,0.41,,0.51,0,1,0,0,-0.42
2896,2024-09-12,BUY_98407,Netherlands,solar,,113204778,3544,UL,0,0.74,0,Unknown,0,9238,0,0.5,email,0.51,1,1,1,0,-0.27
2897,2021-10-21,BUY_54726,Australia,chemicals,,174709459,1703,,0,0.61,1,Unknown,1,5414,1,0.76,linkedin,0.14,1,0,0,0,-0.11
2898,2021-08-26,BUY_73735,Italy,electronics,,166134117,5242,,0,0.1,1,0,0,1455,0,0.84,call,0.51,1,1,0,0,-0.96
2899,2024-02-12,BUY_21762,Netherlands,chemicals,3413.0,105990568,3479,,0,0.94,1,Unknown,1,13055,1,0.45,whatsapp,0.99,1,0,1,1,0.6
2900,2023-12-17,BUY_33038,UAE,textiles,,134161307,185,,0,0.51,1,0,0,10246,1,0.16,email,0.51,0,0,1,0,0.84
2901,2024-05-08,BUY_51278,Netherlands,it software,,123570376,3557,ISO27001,1,0.74,0,0,0,9760,0,0.44,,0.13,1,1,1,1,-0.05
2902,2024-04-18,BUY_91082,Germany,engineering,,190367198,2406,CE,1,0.74,0,1,1,9510,0,0.0,,0.51,1,0,0,0,-0.2
2903,2021-01-11,,Singapore,solar,6328.0,3009328,5498,,1,0.88,1,Unknown,1,13014,0,0.79,email,0.51,0,1,1,1,-0.53
2904,2023-06-24,BUY_37051,UAE,it software,,174266258,6752,SOC2,0,0.8,1,1,0,6940,0,0.87,whatsapp,0.13,0,1,0,1,-0.96
2905,2021-08-21,BUY_56277,Germany,machinery,354.0,49700829,6550,ISO9001,1,0.02,1,Unknown,1,6288,1,0.5,email,0.51,0,0,1,1,-0.82
2906,2021-03-15,BUY_16579,Germany,auto parts,3187.0,42233719,1791,ISO9001,0,0.94,1,Unknown,0,2402,1,0.46,call,0.51,1,0,0,0,0.16
2907,2022-03-31,BUY_98542,UK,chemicals,325.0,14213413,1661,REACH,1,0.04,0,1,0,3088,0,0.51,,0.51,0,0,0,0,0.33
2908,2022-03-02,BUY_94608,Canada,medical devices,,176779134,1456,ISO9001,1,0.1,1,1,1,5365,1,0.53,call,0.51,1,1,1,1,0.87
2909,2024-07-04,BUY_33438,Singapore,textiles,,59582716,4444,,1,0.42,1,Unknown,1,753,1,0.92,,0.23,1,1,0,0,0.58
2910,2022-08-29,,Japan,medical devices,,120820754,1296,ISO9001,0,0.29,1,Unknown,0,7814,1,0.86,call,0.51,1,0,1,1,0.2
2911,2021-02-09,BUY_28868,Singapore,chemicals,,71123899,1038,REACH,0,0.56,0,1,0,12639,1,0.83,linkedin,0.51,1,0,0,0,-0.71
2912,2024-07-31,BUY_32947,Italy,medical devices,3679.0,73551076,4632,,0,0.37,0,1,1,17278,0,0.98,,0.67,1,0,0,0,-0.11
2913,2023-06-22,,Singapore,pharmaceuticals,5771.0,21065984,2264,EU-GMP,0,0.79,1,1,0,17766,0,0.21,linkedin,0.66,1,1,1,0,0.29
2914,2024-11-25,BUY_17587,Australia,chemicals,1724.0,34983922,6694,,1,0.33,0,1,0,13094,0,0.76,,0.51,1,1,0,1,-0.21
2915,2023-12-07,BUY_40078,UAE,machinery,,68841484,4810,ISO9001,0,0.05,1,0,0,455,0,0.8,whatsapp,0.24,1,1,0,0,0.37
2916,2024-10-22,BUY_22523,Germany,solar,3173.0,146034280,6704,IEC,0,0.22,0,0,0,19623,0,0.42,whatsapp,0.51,1,1,0,1,-0.83
2917,2021-12-23,BUY_44564,Japan,chemicals,52.0,108355518,3897,REACH,1,0.58,1,1,0,8393,0,0.94,email,0.48,0,0,1,0,-0.03
2918,2021-04-23,BUY_71218,USA,engineering,,182507751,4979,ISO9001,0,0.46,0,1,0,9081,0,0.82,email,0.16,0,0,0,1,0.77
2919,2023-09-24,BUY_18485,Singapore,medical devices,1207.0,105977041,1288,,0,0.62,1,0,0,8938,0,0.73,linkedin,0.51,0,1,0,0,0.59
2920,2023-03-23,BUY_54678,Australia,medical devices,,47577598,5881,ISO9001,1,0.93,1,0,0,12835,1,0.81,,0.51,1,0,1,1,0.0
2921,2023-04-10,BUY_89951,Australia,electronics,,24850825,2343,,1,0.25,1,0,0,9937,0,0.75,whatsapp,0.51,0,0,0,1,0.63
2922,2024-10-13,BUY_89273,France,chemicals,5614.0,101234279,3155,ISO14001,1,0.55,1,0,1,8038,1,0.23,email,0.51,1,0,0,1,0.23
2923,2024-03-30,BUY_93957,USA,solar,5525.0,92354191,935,IEC,1,0.56,1,1,0,5050,0,0.12,linkedin,0.51,0,1,1,0,0.56
2924,2023-04-02,BUY_73035,Singapore,solar,6243.0,1179177,288,,1,0.38,0,0,1,2285,1,0.95,whatsapp,0.51,0,1,1,1,0.73
2925,2024-01-07,BUY_69724,France,machinery,,37391850,3105,,1,0.19,1,Unknown,1,2028,1,0.17,linkedin,0.51,0,0,1,0,-0.2
2926,2021-05-18,BUY_54987,Canada,engineering,1404.0,67533242,908,CE,0,0.89,0,Unknown,1,13259,0,0.85,,0.51,1,0,1,0,0.07
2927,2021-05-16,BUY_42397,Italy,machinery,,190819148,6527,,0,0.25,1,1,1,19248,1,0.69,,0.51,1,1,0,0,-0.16
2928,2023-06-09,BUY_53957,Netherlands,pharmaceuticals,,145865197,4453,,0,0.96,0,1,0,7274,0,0.85,linkedin,0.51,0,1,0,1,-0.86
2929,2021-06-28,BUY_41266,UK,auto parts,4568.0,30533299,727,ISO9001,1,0.32,1,Unknown,1,11026,1,0.38,linkedin,0.51,0,0,0,0,0.73
2930,2023-01-18,BUY_10585,UK,medical devices,7734.0,130027420,2567,ISO9001,0,0.26,1,1,0,2565,0,0.9,whatsapp,0.2,0,1,0,0,0.03
2931,2024-09-12,BUY_15166,USA,machinery,5574.0,127822021,3036,,0,0.61,0,1,0,5895,1,0.18,,0.51,1,0,0,1,0.55
2932,2022-04-03,BUY_72661,France,machinery,872.0,149098778,5951,,0,0.31,0,0,1,16026,0,0.21,,0.51,0,1,0,0,-0.2
2933,2021-10-06,,Canada,engineering,,9909517,6190,CE,1,0.95,0,Unknown,0,4195,0,0.07,call,0.51,0,1,1,1,0.17
2934,2022-08-29,BUY_40806,France,solar,,49829125,4204,TUV,0,0.16,0,1,0,4009,1,0.86,,0.51,0,0,1,0,0.32
2935,2023-12-12,BUY_47435,France,solar,2055.0,130376021,6867,IEC,0,0.51,1,0,1,18969,0,0.51,linkedin,0.51,1,1,1,1,-0.2
2936,2022-09-11,BUY_26838,Australia,electronics,7124.0,13175105,782,ISO9001,0,0.34,0,0,1,19866,0,0.73,whatsapp,0.51,0,1,0,1,-1.0
2937,2023-10-20,BUY_48876,Singapore,chemicals,,191730175,4241,RoHS,0,0.36,1,Unknown,1,14937,1,0.96,call,0.51,1,0,1,0,0.68
2938,2023-12-02,BUY_18301,Germany,medical devices,,34718176,5557,,0,0.03,1,Unknown,0,15792,1,0.52,linkedin,0.51,1,1,0,1,-0.92
2939,2022-09-06,BUY_49357,Canada,chemicals,1664.0,77476494,5830,ISO14001,0,0.97,1,1,0,12129,0,0.57,,0.51,1,0,1,0,-0.52
2940,2022-04-27,,Australia,solar,4884.0,120854631,1866,,0,0.86,0,1,0,11727,1,0.4,email,0.51,1,0,1,0,-0.15
2941,2024-03-31,BUY_44886,Canada,chemicals,3378.0,31656489,5041,,1,0.28,1,1,1,1347,0,0.26,linkedin,0.19,1,0,0,0,-0.4
2942,2021-06-14,,Germany,textiles,,129656337,4077,ISO9001,1,0.17,1,Unknown,0,1407,0,0.08,whatsapp,0.51,1,0,1,1,0.92
2943,2021-11-27,BUY_77877,Japan,electronics,6321.0,11574520,4377,ISO9001,1,0.57,1,0,0,7352,1,0.77,whatsapp,0.51,0,0,1,0,0.87
2944,2023-08-20,BUY_47016,France,textiles,,189365096,2421,,0,0.21,1,1,1,3585,0,1.0,linkedin,0.87,0,0,0,1,-0.46
2945,2022-11-04,BUY_21785,Germany,chemicals,4361.0,58660102,4424,RoHS,0,0.19,0,Unknown,1,4579,0,0.55,linkedin,0.51,1,0,0,0,0.27
2946,2022-07-14,,France,electronics,,25073873,3491,,0,0.57,1,0,1,9258,0,0.22,whatsapp,0.47,0,1,0,1,0.36
2947,2024-06-22,BUY_44080,Netherlands,electronics,6775.0,44836878,1519,ISO9001,1,0.17,0,1,0,867,1,0.88,,0.43,0,0,1,1,-0.5
2948,2024-04-07,BUY_96723,UK,it software,,10888357,540,ISO27001,0,0.2,1,1,0,2849,0,0.83,email,0.27,1,1,0,1,0.35
2949,2023-02-18,BUY_90485,France,medical devices,,99173350,448,,0,0.56,0,1,0,4117,1,0.77,call,0.36,0,1,0,0,0.52
2950,2021-11-09,BUY_67639,Canada,pharmaceuticals,,177019902,536,,0,0.27,1,0,0,2049,1,0.75,email,0.51,1,1,1,0,0.49
2951,2021-02-12,BUY_50068,USA,it software,4517.0,135241621,3879,GDPR,1,0.76,0,1,1,1343,0,0.13,whatsapp,0.69,0,0,0,1,-0.31
2952,2023-03-11,BUY_39803,Australia,auto parts,,37935978,5922,,0,0.16,0,Unknown,0,17913,0,0.96,,0.51,1,0,1,1,-0.41
2953,2023-12-02,BUY_38493,France,machinery,,151527338,4174,ISO9001,0,0.12,1,0,1,17645,0,0.56,call,0.51,1,1,1,0,-0.07
2954,2022-10-17,BUY_24286,Germany,electronics,7406.0,11308168,1128,,0,0.5,0,Unknown,0,8099,1,0.78,email,0.97,1,0,0,0,-0.49
2955,2023-02-27,BUY_90533,Japan,electronics,,117020960,1914,ISO9001,0,0.76,1,1,0,9602,1,0.1,email,0.51,0,0,0,0,-0.66
2956,2023-04-05,BUY_20164,France,textiles,,193290758,3008,,1,0.42,0,1,1,360,1,0.9,call,0.64,1,1,1,1,-0.92
2957,2021-04-24,BUY_31695,France,engineering,6466.0,125724515,2524,CE,0,0.96,0,Unknown,1,8201,0,0.27,whatsapp,0.51,1,0,1,0,-0.39
2958,2023-05-04,BUY_75096,Canada,textiles,4535.0,19180208,5377,ISO9001,0,0.25,0,0,0,11297,1,0.19,call,0.51,1,0,1,1,-0.35
2959,2024-05-23,BUY_26487,Netherlands,machinery,3717.0,30368490,5205,ISO9001,1,0.09,0,Unknown,1,16059,0,0.74,whatsapp,0.55,0,0,0,1,-0.61
2960,2023-06-06,BUY_37331,Canada,medical devices,,28131890,2405,,1,0.38,0,0,1,6570,0,0.36,whatsapp,0.51,0,0,1,0,0.98
2961,2021-08-19,BUY_47336,USA,engineering,,5090652,6535,ISO9001,1,0.07,1,0,1,610,0,0.06,email,0.51,1,0,0,1,0.5
2962,2022-09-06,BUY_97362,Japan,textiles,861.0,80172314,725,ISO9001,1,0.37,0,Unknown,1,16662,0,0.83,call,0.51,1,1,0,1,0.62
2963,2022-05-13,BUY_81422,France,textiles,5701.0,160748795,729,ISO9001,0,0.78,1,0,0,5346,1,0.77,,0.51,1,1,1,1,-0.21
2964,2022-01-13,BUY_62925,Australia,auto parts,,30912754,4622,,0,0.86,1,Unknown,1,11204,1,0.71,whatsapp,0.51,1,0,0,0,-0.82
2965,2022-11-05,BUY_19735,Japan,solar,6031.0,195100875,932,,0,0.32,1,0,0,8229,0,0.01,whatsapp,0.51,1,0,1,0,0.16
2966,2021-09-19,BUY_47387,USA,medical devices,,61084947,5072,ISO9001,0,0.91,0,0,1,5327,1,0.3,call,0.51,1,0,0,0,0.85
2967,2024-10-10,BUY_93868,UK,textiles,5445.0,104125386,2991,ISO9001,1,0.66,0,0,0,854,0,0.98,,0.8,1,0,0,1,-0.18
2968,2022-11-03,BUY_82563,Japan,machinery,6486.0,164821545,4969,,1,0.43,0,Unknown,0,5311,0,0.4,,0.51,1,0,0,1,0.56
2969,2022-10-29,,Italy,textiles,4798.0,70165978,4472,ISO9001,1,0.91,0,Unknown,1,12397,1,0.36,,0.51,1,0,1,0,0.47
2970,2021-11-27,BUY_64139,UAE,electronics,,135809689,6245,,0,0.88,0,1,0,2544,1,0.07,whatsapp,0.15,0,1,1,0,-0.94
2971,2023-12-20,BUY_73141,USA,pharmaceuticals,,94650578,955,,1,0.87,0,1,1,3822,1,0.72,whatsapp,0.51,1,0,0,1,-0.64
2972,2021-10-02,BUY_72096,Germany,solar,,107120925,2494,IEC,1,0.49,1,1,1,12088,1,0.04,,0.01,0,0,1,1,-0.1
2973,2023-12-27,BUY_65781,Japan,it software,4534.0,127694043,1925,ISO27001,1,0.53,1,1,1,2730,1,0.78,call,0.51,0,1,0,1,-0.37
2974,2023-12-14,BUY_44372,UAE,medical devices,,160826048,6465,ISO9001,1,0.04,1,Unknown,1,3635,0,0.95,whatsapp,0.51,0,0,1,0,-0.03
2975,2024-10-20,BUY_52275,France,pharmaceuticals,,84431986,2700,FDA,0,0.5,0,1,0,5380,1,0.84,linkedin,0.51,0,1,1,0,-0.42
2976,2023-06-25,BUY_77342,Italy,engineering,,85152292,2264,ISO9001,1,0.44,1,1,0,8024,1,0.95,email,0.1,1,0,0,1,0.25
2977,2021-02-22,BUY_20459,UAE,pharmaceuticals,,121765247,5707,WHO-GMP,1,0.02,1,0,1,13784,0,0.03,,0.51,0,1,0,1,-0.56
2978,2022-09-24,BUY_39831,Australia,pharmaceuticals,4547.0,138241902,625,FDA,0,0.05,1,1,0,16023,1,0.76,email,0.51,0,1,1,1,-0.17
2979,2024-06-25,BUY_10728,Australia,it software,6513.0,198032433,93,ISO27001,1,0.28,0,1,1,17823,0,0.87,linkedin,0.73,1,0,0,1,-0.72
2980,2024-05-18,BUY_57829,France,textiles,934.0,179774006,5003,,0,0.99,1,0,0,5290,0,0.7,call,0.51,0,0,1,1,-0.26
2981,2022-06-28,BUY_81184,Netherlands,electronics,835.0,55307567,6103,,0,0.75,0,0,0,11331,0,0.34,whatsapp,0.51,1,1,0,1,0.43
2982,2022-11-16,BUY_74188,UAE,engineering,837.0,12453146,1704,ISO14001,1,0.07,0,1,1,7762,1,0.09,,0.8,1,1,1,0,0.66
2983,2022-11-11,BUY_91052,Germany,engineering,42.0,11492117,5444,,1,0.87,0,1,1,504,1,0.14,,0.51,1,0,1,1,0.92
2984,2021-07-22,BUY_85899,Singapore,chemicals,,158887574,3807,ISO14001,0,0.47,1,1,1,17756,1,0.6,,0.51,1,1,1,0,0.73
2985,2021-08-15,BUY_79445,UK,solar,,124329107,6422,UL,0,0.62,0,1,1,12996,1,0.87,linkedin,0.51,1,0,1,0,-0.65
2986,2024-03-29,BUY_49754,Canada,textiles,3146.0,119104588,3607,ISO9001,0,0.21,1,0,1,7348,1,1.0,email,0.51,0,0,1,0,-0.89
2987,2023-04-18,BUY_56532,Italy,medical devices,4284.0,121273839,1197,ISO9001,0,0.35,0,1,0,11674,0,0.61,,0.96,0,1,0,0,0.42
2988,2021-08-07,BUY_61585,Italy,solar,2298.0,192615443,4878,UL,0,0.6,0,1,1,6555,1,0.74,whatsapp,0.51,0,1,0,0,-0.21
2989,2023-10-31,,Netherlands,textiles,953.0,55405225,6427,,1,0.36,0,1,0,2235,1,0.05,linkedin,0.51,1,1,1,1,0.55
2990,2021-03-03,BUY_42309,USA,pharmaceuticals,,168626173,2267,FDA,1,0.56,0,0,1,2649,0,0.82,whatsapp,0.51,1,1,1,0,0.24
2991,2021-08-10,BUY_17625,Germany,medical devices,6668.0,137432402,5055,ISO9001,1,0.61,1,Unknown,0,17826,1,0.63,linkedin,0.51,1,0,0,1,-0.57
2992,2021-09-12,BUY_46076,Japan,medical devices,,104263439,3450,ISO9001,0,0.12,0,Unknown,1,6032,0,0.09,whatsapp,0.51,0,1,0,1,0.42
2993,2024-11-26,BUY_59731,Netherlands,electronics,,42989279,2362,ISO9001,1,0.65,1,0,1,2843,0,0.63,email,0.51,1,0,0,0,-0.18
2994,2021-03-27,BUY_66931,Australia,textiles,,191698866,2503,,1,0.92,0,0,1,18066,0,0.5,linkedin,0.51,0,1,1,1,0.73
2995,2022-12-18,BUY_50119,France,medical devices,2938.0,39987122,176,,1,0.9,0,Unknown,1,5870,0,0.93,email,0.51,1,1,0,0,-0.54
2996,2023-06-07,BUY_36848,France,engineering,7092.0,88176044,2230,ISO14001,1,0.72,1,0,1,6338,1,0.07,call,0.18,1,0,1,1,0.61
2997,2023-08-08,BUY_64450,Netherlands,solar,,80283614,2636,TUV,1,0.83,1,Unknown,0,1266,1,0.09,whatsapp,0.55,0,1,0,1,-0.79
2998,2021-07-13,BUY_30689,UK,pharmaceuticals,7994.0,43659770,5325,,1,0.82,1,0,0,5342,1,0.71,email,0.51,1,0,0,0,0.19
2999,2023-02-12,BUY_12795,Singapore,electronics,6759.0,1300976,2550,,1,0.2,1,0,0,12589,0,0.17,call,0.51,0,0,1,0,-0.77
3000,2024-12-30,BUY_36986,Canada,auto parts,,164457922,6272,ISO9001,1,0.51,1,Unknown,1,16802,1,0.07,,0.51,1,0,1,0,0.38
3001,2024-06-14,BUY_63343,Australia,chemicals,,80388859,6718,REACH,1,0.46,0,1,1,2640,1,0.78,,0.19,1,0,1,1,-0.36
3002,2021-02-06,BUY_25033,Italy,solar,861.0,199612117,4226,UL,1,0.49,1,1,0,117,1,0.8,,0.8,1,0,0,0,0.16
3003,2023-07-11,BUY_31293,Canada,electronics,252.0,49573194,5354,,0,0.52,0,0,1,8990,1,1.0,linkedin,0.51,1,0,1,0,-0.29
3004,2023-03-21,BUY_57343,Canada,solar,,91517209,3448,IEC,1,0.62,1,0,1,16936,0,0.4,whatsapp,0.51,1,0,1,0,-0.65
3005,2023-12-20,BUY_46727,Germany,electronics,4909.0,159492732,3234,ISO9001,0,0.67,0,Unknown,1,13521,0,0.13,,0.51,0,0,0,1,0.37
3006,2023-12-06,BUY_33856,Singapore,textiles,6631.0,179888831,4309,,1,0.2,1,Unknown,0,10877,1,0.9,email,0.51,0,1,1,1,-0.43
3007,2023-04-22,BUY_68117,France,medical devices,,145902404,6454,,0,0.59,0,Unknown,1,12049,0,0.51,email,0.48,1,1,0,1,0.45
3008,2022-05-27,,Italy,electronics,,150063810,5858,,0,0.68,1,0,1,15408,1,0.4,email,0.51,1,1,0,0,-0.02
3009,2023-08-13,BUY_60352,UAE,machinery,7712.0,188217554,320,,1,0.07,1,Unknown,0,3337,0,0.97,call,0.41,0,0,0,0,-0.67
3010,2022-11-16,BUY_72787,UAE,electronics,2140.0,159009352,931,ISO9001,0,0.35,1,1,1,18563,0,0.84,linkedin,0.51,0,1,1,0,0.57
3011,2022-07-29,BUY_95148,France,machinery,,158146746,5281,ISO9001,1,0.84,1,0,1,5555,1,0.33,call,0.09,1,0,0,1,0.19
3012,2024-02-05,BUY_95880,Italy,medical devices,5969.0,183794995,5082,,0,0.36,0,Unknown,0,16304,1,0.65,linkedin,0.51,0,1,0,1,-0.84
3013,2021-08-10,BUY_64990,Germany,machinery,,35068658,5600,ISO9001,1,0.98,0,Unknown,1,2763,1,0.87,linkedin,0.51,1,1,1,0,0.76
3014,2024-08-20,BUY_17207,UK,it software,4726.0,160235169,1566,,1,0.77,1,1,1,12574,0,0.08,call,0.51,1,0,1,1,-0.84
3015,2025-02-07,BUY_17858,USA,electronics,6217.0,98973862,923,ISO9001,0,0.04,1,1,1,14894,0,0.92,email,0.51,0,0,0,1,0.93
3016,2024-01-08,BUY_63524,Germany,engineering,,101858124,6398,ISO9001,1,0.32,0,Unknown,0,6571,0,0.82,email,0.5,1,0,1,1,0.27
3017,2023-05-11,BUY_19483,UAE,medical devices,,150017179,2315,ISO9001,0,0.13,0,1,0,19422,0,0.38,,0.51,1,0,1,0,-0.85
3018,2025-01-25,BUY_94951,Italy,chemicals,309.0,173795871,3793,RoHS,0,0.72,0,0,1,11587,1,0.8,linkedin,0.51,0,1,0,0,-0.83
3019,2023-08-26,BUY_58630,Singapore,electronics,,181542023,1578,ISO9001,1,0.42,1,Unknown,1,9420,1,0.85,email,0.51,0,1,0,0,-0.22
3020,2021-12-25,BUY_59570,Australia,electronics,6332.0,7130827,998,ISO9001,1,0.0,1,Unknown,1,18837,0,0.07,linkedin,0.51,1,0,0,0,0.15
3021,2024-09-13,BUY_48203,Australia,chemicals,435.0,195087798,1347,REACH,0,0.84,1,Unknown,0,1681,0,0.94,email,0.51,1,0,1,0,0.84
3022,2024-04-28,BUY_25737,UK,textiles,,161780758,373,,0,0.68,0,0,1,11424,0,0.27,whatsapp,0.52,1,0,1,0,-0.26
3023,2024-02-02,BUY_80303,Canada,textiles,,93455462,3799,,1,0.54,0,Unknown,0,14771,0,0.39,call,0.51,1,0,1,0,0.45
3024,2024-05-14,BUY_26976,Australia,engineering,1590.0,179940385,507,ISO14001,1,0.49,1,1,0,4003,0,0.17,email,0.51,0,0,0,0,-0.52
3025,2022-04-07,BUY_66408,Germany,medical devices,,189939090,2953,,0,0.97,0,Unknown,1,9184,1,0.53,whatsapp,0.51,1,0,1,1,0.42
3026,2023-02-01,BUY_67405,UAE,electronics,,5403047,3822,,1,0.15,0,1,1,9481,1,0.62,call,0.51,1,1,1,0,-0.96
3027,2021-04-01,BUY_88763,UK,electronics,,152241895,3502,ISO9001,0,0.45,0,1,1,14253,1,0.52,email,0.57,1,0,1,1,0.19
3028,2024-05-09,,Germany,pharmaceuticals,,65933663,681,WHO-GMP,1,0.68,1,0,1,1766,1,0.57,call,0.51,0,1,1,1,0.99
3029,2024-03-16,,Australia,solar,7697.0,75786492,4380,TUV,0,0.98,0,Unknown,0,6401,0,0.66,email,0.51,0,0,0,0,-0.11
3030,2022-10-05,BUY_74960,USA,medical devices,5786.0,86095458,1782,,0,0.7,0,0,1,19432,0,0.86,,0.2,1,1,1,0,0.38
3031,2023-02-23,BUY_75054,Italy,pharmaceuticals,,39860991,5083,EU-GMP,0,0.48,1,Unknown,1,17221,0,0.99,,0.51,1,0,0,1,0.65
3032,2024-11-27,BUY_25305,Australia,chemicals,,44262508,6074,ISO14001,1,0.68,1,1,1,2488,1,0.3,linkedin,0.94,0,0,0,1,0.53
3033,2021-04-25,,Italy,textiles,1990.0,135392169,1036,ISO9001,1,0.62,1,Unknown,0,13222,0,0.4,call,0.51,1,0,1,0,-0.49
3034,2023-05-20,BUY_37502,Canada,chemicals,4090.0,88479137,1356,,0,0.38,1,Unknown,1,3296,1,0.69,,0.49,1,0,0,0,-0.51
3035,2022-02-08,BUY_95511,UAE,solar,,112581669,760,IEC,1,0.66,0,Unknown,0,16533,0,0.15,,0.18,0,0,0,1,0.92
3036,2024-07-08,BUY_33434,Germany,auto parts,,45892498,6586,ISO9001,0,0.43,1,0,1,7737,1,0.45,linkedin,0.93,0,1,1,1,-0.23
3037,2025-01-23,,USA,machinery,,40495127,911,ISO9001,1,0.63,1,0,1,18982,0,0.02,whatsapp,0.85,1,1,1,1,-0.6
3038,2021-07-10,BUY_61300,Germany,auto parts,,61830073,299,,1,0.92,1,1,1,5219,1,0.01,call,0.51,0,0,0,1,-0.62
3039,2023-10-25,BUY_77854,Germany,solar,6749.0,172856137,5883,IEC,1,0.84,0,1,1,16170,0,0.3,linkedin,0.51,0,0,1,0,-0.23
3040,2022-11-22,BUY_76554,Australia,electronics,2968.0,26555942,6755,ISO9001,0,0.66,1,0,0,10315,0,0.79,whatsapp,0.51,0,0,1,1,-0.63
3041,2024-09-03,BUY_73640,Singapore,engineering,4289.0,58156122,3190,,0,0.75,0,1,0,19602,0,0.9,linkedin,0.51,1,0,1,1,0.47
3042,2024-03-03,BUY_79354,UK,it software,7124.0,22894357,2879,SOC2,1,0.5,0,1,0,1572,0,0.72,email,0.51,0,1,0,1,0.84
3043,2021-07-29,BUY_86076,Netherlands,chemicals,5233.0,178747106,2422,RoHS,1,0.39,1,1,1,18589,1,0.05,linkedin,0.36,1,0,0,0,0.74
